-0.92	0.48	19.8483
-0.92	0.5	19.8562
-0.92	0.52	19.8638
-0.92	0.54	19.8712
-0.92	0.56	19.8784
-0.92	0.58	19.8854
-0.92	0.6	19.8922
-0.92	0.62	19.8988
-0.92	0.64	19.9053
-0.92	0.66	19.9116
-0.92	0.68	19.9177
-0.92	0.7	19.9238
-0.92	0.72	19.9297
-0.92	0.74	19.9355
-0.92	0.76	19.9412
-0.92	0.78	19.9469
-0.92	0.8	19.9524
-0.92	0.82	19.9579
-0.92	0.84	19.9633
-0.92	0.86	19.9686
-0.92	0.88	19.9739
-0.92	0.9	19.9792
-0.92	0.92	19.9844
-0.92	0.94	19.9896
-0.92	0.96	19.9948
-0.92	0.98	20

-0.9	-1	0
-0.9	-0.98	2.56588
-0.9	-0.96	4.92626
-0.9	-0.94	6.9748
-0.9	-0.92	8.69441
-0.9	-0.9	10.1161
-0.9	-0.88	11.2875
-0.9	-0.86	12.2559
-0.9	-0.84	13.0626
-0.9	-0.82	13.7408
-0.9	-0.8	14.3166
-0.9	-0.78	14.8104
-0.9	-0.76	15.2378
-0.9	-0.74	15.611
-0.9	-0.72	15.9395
-0.9	-0.7	16.2309
-0.9	-0.68	16.4911
-0.9	-0.66	16.7249
-0.9	-0.64	16.936
-0.9	-0.62	17.1277
-0.9	-0.6	17.3026
-0.9	-0.58	17.4627
-0.9	-0.56	17.6099
-0.9	-0.54	17.7457
-0.9	-0.52	17.8713
-0.9	-0.5	17.9878
-0.9	-0.48	18.0961
-0.9	-0.46	18.1971
-0.9	-0.44	18.2914
-0.9	-0.42	18.3796
-0.9	-0.4	18.4623
-0.9	-0.38	18.5399
-0.9	-0.36	18.6128
-0.9	-0.34	18.6814
-0.9	-0.32	18.7461
-0.9	-0.3	18.807
-0.9	-0.28	18.8646
-0.9	-0.26	18.919
-0.9	-0.24	18.9704
-0.9	-0.22	19.019
-0.9	-0.2	19.0651
-0.9	-0.18	19.1088
-0.9	-0.16	19.1502
-0.9	-0.14	19.1894
-0.9	-0.12	19.2267
-0.9	-0.1	19.2621
-0.9	-0.08	19.2957
-0.9	-0.06	19.3276
-0.9	-0.04	19.358
-0.9	-0.02	19.387
-0.9	0	19.4145
-0.9	0.02	19.4408
-0.9	0.04	19.4658
-0.9	0.06	19.4896
-0.9	0.08	19.5123
-0.9	0.1	19.5341
-0.9	0.12	19.5548
-0.9	0.14	19.5746
-0.9	0.16	19.5935
-0.9	0.18	19.6117
-0.9	0.2	19.629
-0.9	0.22	19.6456
-0.9	0.24	19.6615
-0.9	0.26	19.6768
-0.9	0.28	19.6914
-0.9	0.3	19.7055
-0.9	0.32	19.719
-0.9	0.34	19.732
-0.9	0.36	19.7446
-0.9	0.38	19.7566
-0.9	0.4	19.7682
-0.9	0.42	19.7795
-0.9	0.44	19.7903
-0.9	0.46	19.8008
-0.9	0.48	19.8109
-0.9	0.5	19.8207
-0.9	0.52	19.8302
-0.9	0.54	19.8394
-0.9	0.56	19.8484
-0.9	0.58	19.8571
-0.9	0.6	19.8655
-0.9	0.62	19.8738
-0.9	0.64	19.8819
-0.9	0.66	19.8897
-0.9	0.68	19.8974
-0.9	0.7	19.905
-0.9	0.72	19.9123
-0.9	0.74	19.9196
-0.9	0.76	19.9267
-0.9	0.78	19.9337
-0.9	0.8	19.9406
-0.9	0.82	19.9475
-0.9	0.84	19.9542
-0.9	0.86	19.9609
-0.9	0.88	19.9675
-0.9	0.9	19.974
-0.9	0.92	19.9806
-0.9	0.94	19.9871
-0.9	0.96	19.9935
-0.9	0.98	20

-0.88	-1	0
-0.88	-0.98	2.14871
-0.88	-0.96	4.17778
-0.88	-0.94	6.00913
-0.88	-0.92	7.6124
-0.88	-0.9	8.99124
-0.88	-0.88	10.1672
-0.88	-0.86	11.1683
-0.88	-0.84	12.0226
-0.88	-0.82	12.7551
-0.88	-0.8	13.3871
-0.88	-0.78	13.9362
-0.88	-0.76	14.4167
-0.88	-0.74	14.8399
-0.88	-0.72	15.2153
-0.88	-0.7	15.5502
-0.88	-0.68	15.8508
